Date,Open,High,Low,Close,Volume
2021-07-20,18.687190244742556,18.794943201970906,18.122483909884977,18.569459915161133,434687000
2021-07-21,18.83884558672833,19.482371910572084,18.69916616251025,19.365638732910156,371017000
2021-07-22,19.597109765716453,19.841548769491073,19.2319451068273,19.549219131469727,323826000
2021-07-23,19.611077449582748,19.654977514226925,19.206005202834984,19.513301849365234,195672000
2021-07-26,19.26686406834247,19.39756327254006,18.87077017833942,19.249902725219727,203943000
2021-07-27,19.220967669853962,19.577152067527226,18.698165146922616,19.164098739624023,248863000
2021-07-28,19.27484415522082,19.601096419244247,18.951585293113546,19.458423614501953,202191000
2021-07-29,19.474385006364894,19.807623128442792,19.283821585563704,19.6170597076416,190781000
2021-07-30,19.3736191961783,19.585134561055348,19.21897466845994,19.454435348510742,183497000
2021-08-02,19.654975725192713,19.915378880901837,19.316749821197465,19.70486068725586,217444000
2021-08-03,19.694885002968523,20.175783766568422,19.17607297987363,19.76971435546875,301811000
2021-08-04,19.944313619581152,20.271565011875875,19.782683207905936,20.227664947509766,231309000
2021-08-05,20.45314439887646,20.68561164706014,20.295504585968366,20.58983039855957,211435000
2021-08-06,20.47709211719844,20.522986511252395,20.163808690158564,20.3194522857666,178497000
2021-08-09,20.399269221353503,20.461127792585444,20.096962239032255,20.248615264892578,146443000
2021-08-10,20.275557520496264,20.383310504258183,19.78966907249903,19.890439987182617,179238000
2021-08-11,19.997188135018266,20.003174938775825,19.385590269145975,19.653974533081055,185925000
2021-08-12,19.824588657900602,19.983223761879053,19.57516002402308,19.859508514404297,151652000
2021-08-13,19.8595049435428,20.16779869480621,19.805627515773473,20.141857147216797,183063000
2021-08-16,20.088984173742237,20.24063722279305,19.408541689128278,19.904407501220703,210876000
2021-08-17,19.64000698314387,19.72481369476368,19.222963104205142,19.41352653503418,204585000
2021-08-18,19.455436414168716,19.589130958767946,18.95657907021567,18.996488571166992,285913000
2021-08-19,19.449446238959755,20.44815982346293,18.719118863786036,19.75275230407715,766555000
2021-08-20,19.945311597000565,20.817314696928367,19.887445490471492,20.7684268951416,675741000
2021-08-23,20.923070353137504,21.946724447846748,20.90211844107872,21.907814025878906,575807000
2021-08-24,21.703281272193063,21.9088098112893,21.485779125252666,21.743188858032227,297299000
2021-08-25,21.68731951267329,22.41864404034006,21.672354404189694,22.1622314453125,347701000
2021-08-26,22.14926114072246,22.288940552177326,21.74019837604241,22.017562866210938,237940000
2021-08-27,22.133298143105087,22.670068642424027,22.116336798954833,22.584264755249023,304722000
2021-08-30,22.777820284558313,22.990332802808872,22.499458629372022,22.636144638061523,262580000
2021-08-31,22.647121666172822,22.647121666172822,22.07333584482094,22.33777618408203,259850000
2021-09-01,22.437569306889998,22.64912199389681,22.30983905945331,22.393661499023438,201767000
2021-09-02,22.47049726134416,22.545339807951134,22.24796811279879,22.3487548828125,187834000
2021-09-03,22.27790622612633,22.937511147751092,22.153169913333517,22.79481315612793,280532000
2021-09-07,22.78483174949806,22.850692500855242,22.474487011995723,22.614192962646484,198107000
2021-09-08,22.465510489496793,22.562305994875448,21.93063995060258,22.29187774658203,254434000
2021-09-09,22.26493395688202,22.490457050966747,22.084316013138185,22.130218505859375,196856000
2021-09-10,22.30085332657019,22.578266724683587,22.223018761676062,22.430580139160156,248376000
2021-09-13,22.63614575794394,22.91555575401909,21.811888077680894,22.105268478393555,297500000
2021-09-14,22.228007318619177,22.362722745195637,22.039406863407024,22.195077896118164,199755000
2021-09-15,22.261935032273296,22.31981323387467,21.919658243422088,22.293867111206055,166538000
2021-09-16,22.136202349836225,22.23000390634264,21.8807419007731,22.195077896118164,156033000
2021-09-17,22.252957549515017,22.27391315880688,21.783949696322043,21.853801727294922,294503000
2021-09-20,21.10139179807724,21.38778701785786,20.61841355645307,21.068462371826172,349440000
2021-09-21,21.37181828897263,21.379800833477784,20.905804421130274,21.20117950439453,204688000
2021-09-22,21.320928442562238,21.91367528465587,21.15128697509486,21.894716262817383,268726000
2021-09-23,22.093290867008587,22.48745799648261,21.843818289365494,22.4345703125,248555000
2021-09-24,22.023441631035194,22.102275447550486,21.81488289522603,22.0344181060791,217655000
2021-09-27,21.664199253926697,21.753012198242896,21.280013132238278,21.61430549621582,245215000
2021-09-28,21.169249364639114,21.373816837113832,20.607435394582403,20.65533447265625,343069000
2021-09-29,20.895822746881365,20.972659962539694,20.42381917309158,20.47371482849121,218394000
2021-09-30,20.724186869005347,21.021558534466575,20.64435571548034,20.67229652404785,221009000
2021-10-01,20.706226639761606,20.814995951669495,20.16037968568149,20.698244094848633,240978000
2021-10-04,20.460745149157145,20.49866509219777,19.51374772206686,19.69037437438965,345635000
2021-10-05,19.907917186053545,20.604444742602162,19.812119023512988,20.407859802246094,279282000
2021-10-06,20.077559368646227,20.676292195822512,20.03764283172768,20.656335830688477,297202000
2021-10-07,21.047504806233384,21.277021060391967,20.927759015939795,21.030542373657227,256919000
2021-10-08,21.056490719837914,21.16126878269148,20.731178150413644,20.787059783935547,151258000
2021-10-11,20.53160039737169,21.018569987595196,20.46773431619996,20.65134620666504,163388000
2021-10-12,20.784060195567157,21.012577186630253,20.4846938393816,20.627391815185547,162134000
2021-10-13,20.873873186805923,20.945721806793706,20.66930570613976,20.89482879638672,180652000
2021-10-14,21.243092625799367,21.70910653549275,21.077442440829326,21.70012664794922,243589000
2021-10-15,21.763987571571747,21.88473259084707,21.616300990357516,21.81587791442871,226994000
2021-10-18,21.70312142601179,22.243977904095235,21.598341475085665,22.17512321472168,189494000
2021-10-19,22.22900674096052,22.33179009685353,21.990512506917007,22.242979049682617,161473000
2021-10-20,22.257943285656594,22.385673501988418,21.935624766758792,22.05636978149414,146276000
2021-10-21,22.05038654332594,22.66309163127974,22.036416137205087,22.64413070678711,187590000
2021-10-22,22.77485029056531,23.081201821142454,22.5134038996593,22.678054809570312,249384000
2021-10-25,22.9245366329956,23.30573075031013,22.72196575698433,23.117130279541016,230235000
2021-10-26,23.93839486421811,25.20571622107296,23.873531450575534,24.664857864379883,485898000
2021-10-27,24.422373889856782,25.03707368304749,24.23077756713748,24.39942169189453,245990000
2021-10-28,24.825520850776506,24.897369471375516,24.471270169615977,24.88838768005371,234204000
2021-10-29,24.948255611447724,25.654762148352756,24.94725826927448,25.5130615234375,292503000
2021-11-01,25.59489414765004,25.83937625950011,25.173783464529546,25.772518157958984,265740000
2021-11-02,25.76752362657921,26.621716711710945,25.745568776344143,26.345300674438477,294112000
2021-11-03,26.613737804003005,26.727497632609634,26.17965600054016,26.541889190673828,239910000
2021-11-04,27.171563087465618,31.298838266325888,27.060797170575963,29.73813819885254,1153631000
2021-11-05,30.123319409166225,31.33375987513204,29.347958100058552,29.689237594604492,851260000
2021-11-08,30.085400440170883,31.03439450585306,29.843910363865678,30.7390193939209,503101000
2021-11-09,32.2139010026745,32.241841813464795,29.900790147535126,30.592327117919922,646746000
2021-11-10,29.294074848774112,30.784922760075833,28.717293111078096,29.3968563079834,636206000
2021-11-11,30.40372414895419,30.525466515020483,29.714181919765508,30.32588768005371,332172000
2021-11-12,29.946690177606644,30.615276800423047,29.567490771834745,30.32588768005371,413054000
2021-11-15,30.487551019532958,30.57935600274197,29.185303594652737,29.96166229248047,384909000
2021-11-16,29.69622055809208,30.325888001469504,29.64333096717068,30.1392822265625,264484000
2021-11-17,30.353834961540993,30.444644511844263,28.7392479710532,29.199275970458984,428508000
2021-11-18,32.29871672243403,32.69088536655633,31.25492201136,31.60817527770996,781711000
2021-11-19,32.17498143367427,33.018200072194944,31.837695120260975,32.9154167175293,533867000
2021-11-22,33.446291928728265,34.573909183585116,31.832704423703742,31.888586044311523,754335000
2021-11-23,31.468472250509617,32.29173255622799,30.814853381586094,31.679027557373047,532163000
2021-11-24,31.39463157257882,32.78568994748824,30.862755024040684,32.605072021484375,435162000
2021-11-26,32.531228506198715,32.64099706934784,31.2838672949203,31.43654441833496,283069000
2021-11-29,32.297720190128416,33.34151112072589,31.96841454748494,33.30558776855469,454964000
2021-11-30,33.09903100381717,33.28264478706327,31.79678541007752,32.60707092285156,622066000
2021-12-01,33.152982981954075,33.222843560767245,31.317635170167748,31.372526168823242,484368000
2021-12-02,31.15196660239209,32.413454492397044,30.963341136104958,32.06215286254883,472890000
2021-12-03,31.936403568189156,32.0651488092906,30.070119147107587,30.632001876831055,544325000
2021-12-06,29.82061499149107,30.18089759304379,27.982276767077416,29.977304458618164,658938000
2021-12-07,30.895480355032714,32.38451590477449,30.59008680428253,32.36255645751953,593053000
2021-12-08,31.935409065789486,32.22583112815729,31.358556702529327,31.762752532958984,475551000
2021-12-09,31.670932420721524,32.14099894850159,30.367528154513945,30.429405212402344,488507000
2021-12-10,31.088094881745874,31.242787533822337,29.801656967245915,30.13798713684082,488825000
2021-12-13,30.188879415226584,30.233790052016023,28.060117515676378,28.10502815246582,598344000
2021-12-14,27.6439528427401,28.621007355370885,27.195845739872162,28.280685424804688,667035000
2021-12-15,28.343558104801343,30.439384993244534,27.782674736715105,30.398466110229492,698297000
2021-12-16,31.090089780244078,31.09807330257781,28.037169139263874,28.330583572387695,707366000
2021-12-17,27.92938285109951,28.864520919055607,27.704829638355005,27.74574851989746,713758000
2021-12-20,27.250733155410387,28.088064487130367,27.09105129868075,27.663909912109375,461847000
2021-12-21,28.317608716176828,29.062126369769842,27.346541025319663,29.017215728759766,524385000
2021-12-22,28.833580742440954,29.49626062055205,28.392457864198384,29.341567993164062,395184000
2021-12-23,29.69586979921337,29.999266540886037,29.37251424839776,29.581098556518555,343022000
2021-12-27,29.601054953911746,31.025219046682178,29.58109424412039,30.883501052856445,403686000
2021-12-28,31.24977004502104,31.26773392112932,29.952352554451778,30.261737823486328,420591000
2021-12-29,30.212838350656018,30.487291454884854,29.307639364299206,29.941377639770508,343139000
2021-12-30,29.767724800283915,30.396473874297598,29.481296400919582,29.527204513549805,308864000
2021-12-31,29.61502640680273,29.97031979961117,29.272707665423898,29.352548599243164,266530000
2022-01-03,29.755744649714465,30.649963801294536,29.725803587995546,30.06113624572754,391547000
2022-01-04,30.216828510864207,30.40744890598463,28.29266068276136,29.23179054260254,527154000
2022-01-05,28.89146724200374,29.357540102995376,27.47828288572463,27.54914093017578,498064000
2022-01-06,27.585072574146935,28.38148710599888,27.011216368945117,28.12200355529785,454186000
2022-01-07,28.085072447229507,28.36551411614278,27.003225284481758,27.192848205566406,409939000
2022-01-10,26.52817595400394,27.41441175231118,25.593037744752408,27.345548629760742,594681000
2022-01-11,27.268699119824706,28.009225072030798,26.785661751752833,27.761716842651367,404089000
2022-01-12,28.01121548200883,28.538165945281214,27.553128122944685,27.94335174560547,383413000
2022-01-13,28.322597967784002,28.42339706817921,26.445335836793394,26.522184371948242,540171000
2022-01-14,26.247728299351017,27.142946786412804,26.15790702100291,26.888452529907227,395832000
2022-01-18,26.20781332431235,26.585062377950432,25.718787337317245,25.85152244567871,424270000
2022-01-19,26.02717118789245,26.490247833386153,25.00221181655367,25.017181396484375,488315000
2022-01-20,25.253714829631832,25.528167948115197,24.030149493539206,24.102006912231445,435181000
2022-01-21,23.460284088756683,24.773668763232777,23.216769512080788,23.32754898071289,718958000
2022-01-24,22.28562296184168,23.333535509414546,20.846489247606883,23.325551986694336,913982000
2022-01-25,22.501189559876266,22.89740178998286,21.95627520194665,22.279630661010742,664616000
2022-01-26,23.193812088529306,24.009187801451084,22.255679732041738,22.726741790771484,755959000
2022-01-27,23.521165823776016,23.94731732349313,21.6319260913576,21.900392532348633,573353000
2022-01-28,21.96825357562381,22.81257294726287,21.253676914429107,22.79460906982422,543774000
2022-01-31,23.135932134973686,24.460296700397127,23.00619130743321,24.437341690063477,564680000
2022-02-01,25.054106568459677,25.095025447548608,23.842518660207173,24.589033126831055,518925000
2022-02-02,25.742740370347118,25.76569347477143,24.50420547493788,25.191837310791016,543419000
2022-02-03,24.409394490116693,25.0271638258228,23.73274239062806,23.900407791137695,410178000
2022-02-04,23.924359424926656,24.58604192006064,23.58503497082933,24.27066993713379,354829000
2022-02-07,24.32356251647183,25.131952179111504,24.153900300504695,24.678855895996094,376868000
2022-02-08,24.310589623943148,25.1798589396147,23.93234311537428,25.058101654052734,410359000
2022-02-09,25.571078226959134,26.671886749229056,25.302613739727306,26.651926040649414,524282000
2022-02-10,25.94333997182691,26.871490147981913,25.549124513702214,25.77267837524414,513200000
2022-02-11,25.864495192370278,26.100026229482054,23.72575451723449,23.901403427124023,605472000
2022-02-14,23.88643449693495,24.825564374214455,23.70778938191042,24.218772888183594,440424000
2022-02-15,24.899415754979135,26.4922445340871,24.734744665885565,26.442344665527344,699869000
2022-02-16,26.206816786682104,26.529174849501977,25.501221062795562,26.458314895629883,732676000
2022-02-17,25.579061218859415,25.73375385180885,24.116974561523147,24.458293914794922,810595000
2022-02-18,24.61897061160897,24.93633936550206,23.05408818732275,23.59501075744629,761255000
2022-02-22,22.98922136037415,24.01617571252817,22.9542910697266,23.343515396118164,633422000
2022-02-23,23.7546930729614,24.10699211767521,22.25667689007346,22.342504501342773,566511000
2022-02-24,20.973231989095634,23.752696637481108,20.8484804271266,23.7007999420166,735801000
2022-02-25,23.673857307735503,24.168869937955396,23.33453287499,24.108989715576172,528866000
2022-02-28,23.944321576419384,24.61598446694235,23.659888105648218,24.33654022216797,477319000
2022-03-01,24.24272507991095,24.328554607429982,23.086028049660978,23.430341720581055,412056000
2022-03-02,23.712827876260754,24.364641033795944,23.372447983953073,24.175983428955078,389642000
2022-03-03,24.217906685184186,24.281791456450637,23.426348571587415,23.6709041595459,365095000
2022-03-04,23.341505344158694,23.636966955127175,22.441144110309114,22.894319534301758,431415000
2022-03-07,22.775533982357196,22.991142952296123,21.291236802671158,21.313196182250977,450821000
2022-03-08,21.270275724010467,22.332341322019484,20.61247291155514,21.474903106689453,557467000
2022-03-09,22.346314265208143,23.177800600931413,22.206569302526024,22.97217559814453,492742000
2022-03-10,22.490055090570973,22.74658802016599,21.842234335180756,22.616825103759766,428066000
2022-03-11,22.980162727551132,23.102940302954398,22.00593652699091,22.059839248657227,367209000
2022-03-14,21.829256910095523,22.221542360192014,21.1205481082041,21.291236877441406,385354000
2022-03-15,21.47889215070773,22.996130111197097,21.28324922029345,22.93124771118164,491996000
2022-03-16,23.457292552284873,24.552299054127236,23.12988952261609,24.45148277282715,671422000
2022-03-17,24.076174551370706,24.79686088796246,23.86256269092736,24.72100067138672,471941000
2022-03-18,24.753932770637824,26.52071662131349,24.579251558233064,26.404926300048828,730719000
2022-03-21,26.45882851334558,27.102656804840144,25.919808947289926,26.685415267944336,591727000
2022-03-22,26.678427854459326,27.188500789536455,26.02461941553547,26.475797653198242,547007000
2022-03-23,26.078516362640386,26.563633135603418,25.52851909569361,25.587411880493164,502120000
2022-03-24,26.11845243644843,28.268537593719053,25.85992230529742,28.098846435546875,877379000
2022-03-25,27.835321724179195,28.306464068102645,27.221439608204165,27.641674041748047,579016000
2022-03-28,27.705559052925192,28.198660780217054,27.15655743522871,28.16771697998047,425494000
2022-03-29,28.642848661602688,28.89339193940493,27.929147968750208,28.603919982910156,488984000
2022-03-30,28.25256539037633,28.444215914701186,27.45302041414032,27.639680862426758,463487000
2022-03-31,27.731510949600096,28.19666368490603,27.220442282936776,27.236412048339844,523440000
2022-04-01,27.325253149263812,27.44603355303061,26.219266845372278,26.6634578704834,517235000
2022-04-04,26.679428397203534,27.507919979186674,26.564637612794822,27.310279846191406,397120000
2022-04-05,27.204474545611784,27.269356962615973,25.773080352887778,25.883878707885742,436615000
2022-04-06,24.888688841537608,25.25402295327637,23.95938093983907,24.362646102905273,703833000
2022-04-07,24.396579708521703,24.67706914237199,23.435330567050546,24.164003372192383,557992000
2022-04-08,23.873532530332007,23.879522143654725,23.020086883249657,23.076982498168945,524781000
2022-04-11,22.173629781756052,22.279436135946174,21.62063574834751,21.877168655395508,575207000
2022-04-12,22.496045694848974,22.683703781053012,21.243325254974113,21.464921951293945,662258000
2022-04-13,21.68851390489682,22.459110293944573,21.416009317470518,22.162649154663086,516943000
2022-04-14,22.464099572114247,22.735606515539892,21.124539407798157,21.2193660736084,569097000
2022-04-18,21.161471392693215,22.047856104528115,21.040691011493315,21.743412017822266,525701000
2022-04-19,21.680525694021107,22.332338819215018,21.275263415595177,22.157657623291016,512781000
2022-04-20,22.47607766412993,22.62879947914328,21.161471751554885,21.44295883178711,468974000
2022-04-21,21.66954198589993,22.351301148464913,19.963648580261875,20.146316528320312,656209000
2022-04-22,20.26609624476659,20.448764182830335,19.464556300750232,19.479528427124023,624713000
2022-04-25,19.167102763902953,19.90875249765362,19.061296409060496,19.86583137512207,641566000
2022-04-26,19.682168875562095,19.75204136699031,18.636072965338734,18.75385856628418,653143000
2022-04-27,18.564200662650713,19.13216683922804,18.25676174406092,18.381534576416016,499460000
2022-04-28,18.932530442416695,20.000587537213033,18.45639800746317,19.746049880981445,570327000
2022-04-29,19.36673991620479,20.091420341877647,18.48334805551463,18.513294219970703,500435000
2022-05-02,18.507307291350344,19.538429143635206,18.357580255112094,19.49750518798828,572049000
2022-05-03,19.364743170731728,19.788971942411177,19.098228203230406,19.566375732421875,475751000
2022-05-04,19.886796140998648,20.362928617902014,18.716925022967168,20.297048568725586,648855000
2022-05-05,19.83089295751336,19.888786204081587,18.46637685642343,18.809751510620117,626331000
2022-05-06,18.701947924887726,19.476536638322926,17.957303468838983,18.64105796813965,633297000
2022-05-09,18.00123079403469,18.22182798096653,16.796423304020628,16.919200897216797,644455000
2022-05-10,17.656849725721745,18.16492540380209,16.994056975947228,17.563020706176758,761474000
2022-05-11,17.315477156303142,17.7207395102495,16.537893425141622,16.59977912902832,670167000
2022-05-12,16.189525752393525,16.75749197618236,15.538711130202692,16.145605087280273,708728000
2022-05-13,16.757491408122753,17.895419085973305,16.56284608468857,17.6738224029541,670437000
2022-05-16,17.47717962452616,17.755671895048422,17.074912165379693,17.232624053955078,521446000
2022-05-17,18.041151322209387,18.33761243130052,17.60195235864929,18.143964767456055,585830000
2022-05-18,17.672823297029897,18.08507282771539,16.8333521055283,16.907217025756836,545161000
2022-05-19,16.906221705811088,17.65485877694169,16.70358958474404,17.09288215637207,621310000
2022-05-20,17.30050101581057,17.378358372785904,15.726366487747862,16.663660049438477,739105000
2022-05-23,16.244422161579827,16.88425788996982,16.149595509541346,16.86728858947754,639889000
2022-05-24,16.479997280187,16.566839072025044,15.751323384344335,16.124643325805664,588550000
2022-05-25,15.990888366746299,17.079905368342203,15.97092425449637,16.94415283203125,781132000
2022-05-26,16.006857468643506,18.059120906414734,15.992882971425454,17.818559646606445,996575000
2022-05-27,18.152951232834447,18.846687898146087,18.06710707974636,18.77681541442871,738379000
2022-05-31,18.945502282430265,19.16510363804112,18.316648182003533,18.638063430786133,664100000
2022-06-01,18.68997202318387,19.018372668475514,18.089064907013434,18.286705017089844,544514000
2022-06-02,18.258756043613012,19.583344026505568,18.164927015741718,19.556392669677734,648656000
2022-06-03,19.047323404464223,19.296869084599603,18.488339710165604,18.68597984313965,598779000
2022-06-06,19.10421880079085,19.301858931419297,18.53026298173821,18.751859664916992,422406000
2022-06-07,18.43843370634058,18.965474128700176,18.154949381251356,18.89160919189453,388914000
2022-06-08,18.768802321218942,19.14919082607967,18.50522645422863,18.618045806884766,363252000
2022-06-09,18.451315596651252,18.902589231705353,18.01202181811601,18.019010543823242,395574000
2022-06-10,17.571731259755435,17.668575580223607,16.841904493178646,16.94673728942871,465248000
2022-06-13,15.974297907810348,16.285796991229645,15.580930768510546,15.621865272521973,604153000
2022-06-14,15.705729359064668,16.040191246565456,15.387241563186638,15.810561180114746,469680000
2022-06-15,16.069146736449664,16.840905821966867,15.90041852007138,16.50045394897461,563936000
2022-06-16,15.834522958828355,15.916391969438846,15.376260638736387,15.575939178466797,545749000
2022-06-17,15.622864496998716,15.969307235334867,15.303378815321718,15.8544921875,630334000
2022-06-21,16.448535233491057,16.98067807199888,16.380643675300785,16.53938865661621,483089000
2022-06-22,16.19993563125689,16.635236096967933,16.15400999438934,16.333721160888672,437135000
2022-06-23,16.492466783521426,16.558360761085417,15.827537079076826,16.19894027709961,463680000
2022-06-24,16.473494023135874,17.112465303147033,16.28379871027583,17.098487854003906,472153000
2022-06-27,17.284194868332495,17.302165607517388,16.599295854163095,16.84190559387207,427968000
2022-06-28,16.872855090167505,17.174370067956108,15.919389073153793,15.956330299377441,461149000
2022-06-29,15.788595985603974,15.79458591282437,15.14563047564201,15.517032623291016,482352000
2022-06-30,15.336324452753491,15.54199386594336,14.838126440244391,15.134649276733398,686070000
2022-07-01,14.875067404670956,15.038803524181898,14.368881846227062,14.49967098236084,577610000
2022-07-05,14.152231139263709,14.946952066314836,14.032424007393097,14.939963340759277,651397000
2022-07-06,14.985890495457909,15.29439418107764,14.765244805229912,15.105697631835938,529066000
2022-07-07,15.431174346701193,15.919388265162539,15.364281576027004,15.832528114318848,492903000
2022-07-08,15.405215450126937,16.01124079035871,15.364280941862427,15.812560081481934,467972000
2022-07-11,15.501062497958458,15.502061295488557,15.013846396776485,15.127663612365723,437321000
2022-07-12,15.243473723701138,15.406211993432294,14.853102016672706,15.057772636413574,458483000
2022-07-13,14.56656436693939,15.350303276177021,14.441765153311936,15.139641761779785,521918000
2022-07-14,15.083732275086524,15.448145758029392,14.70434254342208,15.347308158874512,456235000
2022-07-15,15.63384864449676,15.756650272392122,15.42019167415229,15.736682891845703,385935000
2022-07-18,16.275807730561105,16.8698510624701,15.97629050028251,16.075130462646484,670517000
2022-07-19,16.459518688005346,17.08251690860308,16.146023887163786,16.964706420898438,702366000
2022-07-20,16.91978291202114,17.904199415724527,16.774017485532443,17.778400421142578,760538000
2022-07-21,17.856275439067566,18.114858336306213,17.516821354849537,18.02100944519043,557049000
2022-07-22,17.86425701094861,17.93813754600972,17.109470902798687,17.291179656982422,536671000
2022-07-25,16.991661475600253,17.096494261320483,16.622256873127547,16.996654510498047,480748000
2022-07-26,16.86187210310339,16.89182460135965,16.451532969702946,16.506444931030273,397865000
2022-07-27,17.004639434525583,17.907188485590435,16.885831113737122,17.761423110961914,569776000
2022-07-28,17.946126134465974,18.11086009552277,17.411985687188125,17.955110549926758,474646000
2022-07-29,17.784383376939545,18.214690737393028,17.663577472387534,18.133821487426758,435460000
2022-08-01,18.15279410603998,18.815729008879483,17.96110307249906,18.411378860473633,476469000
2022-08-02,18.092893965938778,18.907583371714097,18.06294146344721,18.496244430541992,489527000
2022-08-03,18.154791057227346,18.937532114170036,18.10786566973609,18.862651824951172,418146000
2022-08-04,18.818727855336114,19.243044507997787,18.729870096019265,19.184139251708984,409652000
2022-08-05,18.779786567763914,19.19811418839831,18.636018761507295,18.958499908447266,386068000
2022-08-08,17.473886632127186,18.2097022715193,17.214304052200333,17.76441764831543,981859000
2022-08-09,17.224289326765735,17.41897579817991,16.69713756258524,17.058555603027344,668263000
2022-08-10,17.669572848171974,18.088898306614105,17.289184304860864,18.06793212890625,597422000
2022-08-11,18.101880745461205,18.676955858693585,17.847289228561674,17.913183212280273,509327000
2022-08-12,18.130827666952836,18.68793186075144,17.92415946001401,18.678945541381836,478094000
2022-08-15,18.670959037819138,19.133214622291845,18.583101055571028,19.001426696777344,457666000
2022-08-16,18.88960928236418,19.11125281035759,18.471281688551823,18.848674774169922,451240000
2022-08-17,18.49324736132435,18.657981332845214,18.115854280880267,18.3055477142334,446799000
2022-08-18,18.271601730397578,18.83469489391409,18.15379125601455,18.742843627929688,415447000
2022-08-19,18.37643415192169,18.49025135099446,17.74145609340944,17.820329666137695,441588000
2022-08-22,17.46190444615827,17.529796005514974,16.93874601388548,17.006637573242188,409593000
2022-08-23,16.961709411115542,17.436944603324772,16.942738927006292,17.153400421142578,369986000
2022-08-24,16.98467604437704,17.378044243797792,16.86786528424407,17.194339752197266,522661000
2022-08-25,16.816942772656006,17.918171626071466,16.805960762250074,17.884225845336914,770691000
2022-08-26,17.82831787419481,17.895209693014834,16.210919131366463,16.233882904052734,769127000
